Side,Price,Quantity,Total
BID,2680.710,0.72620000,1946.7316019999998
BID,2680.700,5.93540000,15911.026779999998
BID,2680.680,3.70900000,9942.64212
BID,2680.670,7.06270000,18932.768009000003
BID,2680.650,0.00380000,10.18647
BID,2680.640,0.04470000,119.82460799999998
BID,2680.630,0.77850000,2086.870455
BID,2680.620,1.09790000,2943.052698
BID,2680.610,3.66040000,9812.104844000001
BID,2680.600,0.77790000,2085.2387400000002
BID,2680.590,10.89170000,29196.182103000003
BID,2680.580,4.96470000,13308.275526
BID,2680.570,11.38510000,30518.557507
BID,2680.560,0.32290000,865.552824
BID,2680.550,11.86170000,31795.879935000004
BID,2680.540,0.00950000,25.46513
BID,2680.530,0.01140000,30.558042000000004
BID,2680.510,0.62060000,1663.5245060000002
BID,2680.500,4.42040000,11848.8822
BID,2680.490,0.05610000,150.375489
BID,2680.480,0.84600000,2267.68608
BID,2680.470,0.00380000,10.185785999999998
BID,2680.460,0.00750000,20.10345
BID,2680.450,2.44150000,6544.3186749999995
BID,2680.440,4.12070000,11045.289108
BID,2680.420,0.72640000,1947.0570880000002
BID,2680.410,1.50500000,4034.0170499999995
BID,2680.400,7.17750000,19238.571
BID,2680.390,0.37300000,999.7854699999999
BID,2680.370,0.00530000,14.205961
BID,2680.360,0.71500000,1916.4574
BID,2680.350,1.32850000,3560.844975
BID,2680.340,3.60590000,9665.038006
BID,2680.330,1.81880000,4874.984203999999
BID,2680.300,2.45670000,6584.693010000001
BID,2680.290,0.00470000,12.597363
BID,2680.280,0.34280000,918.799984
BID,2680.270,0.02130000,57.089751
BID,2680.260,0.72640000,1946.9408640000004
BID,2680.240,0.72640000,1946.926336
BID,2680.230,0.72630000,1946.6510489999998
BID,2680.200,15.04090000,40312.62018
BID,2680.190,14.30210000,38332.345399
BID,2680.180,0.93950000,2518.02911
BID,2680.170,6.01760000,16128.190992
BID,2680.160,2.44150000,6543.61064
BID,2680.150,0.00280000,7.5044200000000005
BID,2680.140,0.88770000,2379.160278
BID,2680.130,7.21060000,19325.345378
BID,2680.100,0.01160000,31.089159999999996
BID,2680.080,1.24340000,3332.4114720000002
BID,2680.060,0.79060000,2118.855436
BID,2680.040,0.01890000,50.652756
BID,2680.030,1.58770000,4255.083631
BID,2680.020,4.58780000,12295.395756
BID,2680.010,54.14760000,145116.109476
BID,2680.000,146.12180000,391606.424
BID,2679.980,0.03420000,91.655316
BID,2679.970,0.01980000,53.063406
BID,2679.940,5.02630000,13470.182422
BID,2679.930,0.84600000,2267.2207799999996
BID,2679.910,0.01870000,50.114317
BID,2679.900,2.11290000,5662.36071
BID,2679.890,3.67520000,9849.131727999998
BID,2679.880,0.02340000,62.709192
BID,2679.870,0.00930000,24.922790999999997
BID,2679.860,6.35910000,17041.497726
BID,2679.850,0.01690000,45.28946499999999
BID,2679.830,0.92340000,2474.555022
BID,2679.820,24.33910000,65224.406962
BID,2679.810,0.91650000,2456.045865
BID,2679.800,0.10950000,293.4381
BID,2679.790,1.12240000,3007.796296
BID,2679.780,0.00920000,24.653976
BID,2679.770,0.92870000,2488.702399
BID,2679.760,78.49800000,210355.80048000003
BID,2679.750,0.00320000,8.5752
BID,2679.740,0.02380000,63.777812
BID,2679.730,0.00590000,15.810407
BID,2679.700,0.00210000,5.627369999999999
BID,2679.680,5.03580000,13494.332543999999
BID,2679.670,3.70900000,9938.89603
BID,2679.640,2.23330000,5984.440011999999
BID,2679.630,3.31330000,8878.418079000001
BID,2679.610,1.49810000,4014.323741
BID,2679.600,1.20370000,3225.43452
BID,2679.590,6.30000000,16881.417
BID,2679.560,0.00190000,5.091164
BID,2679.550,0.00750000,20.096625
BID,2679.530,1.38770000,3718.383781
BID,2679.520,0.92350000,2474.53672
BID,2679.510,1.41130000,3781.5924630000004
BID,2679.500,4.60730000,12345.26035
BID,2679.490,0.07450000,199.62200499999997
BID,2679.480,0.00380000,10.182024
BID,2679.470,0.00210000,5.626886999999999
BID,2679.440,0.00280000,7.502432
BID,2679.430,0.01390000,37.244077
BID,2679.420,18.17630000,48701.941746000004
BID,2679.410,0.00550000,14.736754999999999
BID,2679.400,0.20930000,560.7984200000001
BID,2679.390,0.21090000,565.083351
BID,2679.370,3.99370000,10700.599968999999
BID,2679.360,3.72360000,9976.864896
BID,2679.350,1.39620000,3740.9084700000003
BID,2679.340,0.02270000,60.82101800000001
BID,2679.330,0.10030000,268.736799
BID,2679.320,11.92230000,31943.656836000002
BID,2679.310,21.75360000,58284.638016
BID,2679.300,0.00450000,12.05685
BID,2679.290,0.00230000,6.162367
BID,2679.280,0.00250000,6.698200000000001
BID,2679.260,0.15900000,426.00234000000006
BID,2679.240,2.81300000,7536.70212
BID,2679.210,3.84460000,10300.490765999999
BID,2679.190,0.00750000,20.093925
BID,2679.160,0.00450000,12.056219999999998
BID,2679.140,0.01830000,49.028262
BID,2679.130,1.28600000,3445.3611800000003
BID,2679.120,2.48080000,6646.360895999999
BID,2679.110,13.41890000,35950.709179000005
BID,2679.100,0.15520000,415.79632
BID,2679.080,1.39500000,3737.3166
BID,2679.070,3.71090000,9941.760863000001
BID,2679.060,0.03350000,89.74851000000001
BID,2679.050,6.52880000,17490.98164
BID,2679.040,0.00390000,10.448255999999999
BID,2679.030,14.83980000,39756.269394
BID,2679.020,0.02000000,53.5804
BID,2679.010,12.95110000,34696.126411000005
BID,2679.000,1.30330000,3491.5406999999996
BID,2678.990,1.55820000,4174.402218
BID,2678.980,0.01590000,42.595782
BID,2678.970,20.00380000,53589.580085999994
BID,2678.960,0.00400000,10.71584
BID,2678.930,1.20000000,3214.716
BID,2678.910,37.32630000,99993.798333
BID,2678.900,1.41450000,3789.30405
BID,2678.890,1.39130000,3727.1396569999997
BID,2678.880,0.14300000,383.07984
BID,2678.850,1.31930000,3534.206805
BID,2678.840,1.38930000,3721.7124120000003
BID,2678.830,0.04030000,107.956849
BID,2678.820,0.02300000,61.612860000000005
BID,2678.810,2.83660000,7598.7124459999995
BID,2678.800,4.21300000,11285.7844
BID,2678.780,6.30000000,16876.314000000002
BID,2678.770,5.79410000,15521.061257000001
BID,2678.750,0.05360000,143.58100000000002
BID,2678.730,1.55820000,4173.997086
BID,2678.720,0.21880000,586.103936
BID,2678.700,0.06340000,169.82958
BID,2678.690,0.00250000,6.696725000000001
BID,2678.680,2.65030000,7099.305604
BID,2678.670,1.72020000,4607.848134
BID,2678.660,0.00770000,20.625682
BID,2678.650,0.01870000,50.09075500000001
BID,2678.610,0.00220000,5.892942000000001
BID,2678.590,0.00200000,5.3571800000000005
BID,2678.580,1.34550000,3604.0293899999997
BID,2678.570,0.00870000,23.303559
BID,2678.560,0.00190000,5.089264
BID,2678.550,0.14530000,389.19331500000004
BID,2678.540,3.97660000,10651.482164
BID,2678.520,0.00190000,5.089188
BID,2678.510,6.30000000,16874.613
BID,2678.500,0.02020000,54.1057
BID,2678.490,1.59040000,4259.870496
BID,2678.480,1.86450000,4994.02596
BID,2678.470,12.96280000,34720.470916
BID,2678.450,0.00380000,10.178109999999998
BID,2678.440,0.00300000,8.03532
BID,2678.430,5.62530000,15066.972279
BID,2678.400,0.01670000,44.72928
BID,2678.370,0.02180000,58.388465999999994
BID,2678.360,0.00190000,5.088884
BID,2678.350,0.00650000,17.409274999999997
BID,2678.340,1.56310000,4186.513254
BID,2678.330,1.61100000,4314.78963
BID,2678.320,1.30740000,3501.635568
BID,2678.310,0.15000000,401.74649999999997
BID,2678.300,0.00820000,21.962060000000005
BID,2678.280,2.66950000,7149.668460000001
BID,2678.270,0.01040000,27.854007999999997
BID,2678.260,0.00620000,16.605212
BID,2678.240,6.30000000,16872.911999999997
BID,2678.230,1.32810000,3556.9572630000002
BID,2678.220,1.31920000,3533.1078239999997
BID,2678.210,1.32330000,3544.075293
BID,2678.200,3.71110000,9939.068019999999
BID,2678.190,8.13930000,21798.591867000003
BID,2678.180,0.60220000,1612.7999959999997
BID,2678.150,0.00280000,7.49882
BID,2678.140,1.32580000,3550.678012
BID,2678.130,0.00580000,15.533154
BID,2678.120,0.06150000,164.70438
BID,2678.110,0.00860000,23.031746000000002
BID,2678.090,0.00290000,7.766461
BID,2678.080,0.00190000,5.0883519999999995
BID,2678.070,0.01750000,46.86622500000001
BID,2678.060,5.78900000,15503.28934
BID,2678.050,0.02390000,64.00539500000001
BID,2678.040,1.56100000,4180.42044
BID,2678.030,30.98290000,82973.135687
BID,2678.010,0.19350000,518.1949350000001
BID,2678.000,3.21770000,8617.0006
BID,2677.990,1.30510000,3495.0447489999997
BID,2677.960,0.00610000,16.335556
BID,2677.930,14.81190000,39665.23136699999
BID,2677.920,0.00690000,18.477648
BID,2677.910,0.02440000,65.341004
BID,2677.880,3.08360000,8257.510768
BID,2677.860,1.12140000,3002.952204
BID,2677.850,1.29450000,3466.4768249999997
BID,2677.840,10.83350000,29010.379640000003
BID,2677.820,0.02610000,69.891102
BID,2677.800,0.04010000,107.37978
BID,2677.790,0.00700000,18.74453
BID,2677.770,0.04860000,130.139622
BID,2677.750,1.10840000,2968.0181000000002
BID,2677.730,0.15800000,423.08134
BID,2677.720,1.17870000,3156.228564
BID,2677.710,0.42960000,1150.344216
BID,2677.690,0.05240000,140.310956
BID,2677.680,0.00200000,5.35536
BID,2677.660,0.02820000,75.51001199999999
BID,2677.650,0.00190000,5.087535
BID,2677.640,2.48600000,6656.61304
BID,2677.630,0.29800000,797.93374
BID,2677.620,0.00290000,7.765097999999999
BID,2677.600,0.00380000,10.17488
BID,2677.580,0.00210000,5.622917999999999
BID,2677.570,0.00200000,5.3551400000000005
BID,2677.540,5.58690000,14959.148226
BID,2677.530,1.11700000,2990.80101
BID,2677.520,0.00210000,5.622792
BID,2677.500,0.00250000,6.6937500000000005
BID,2677.480,0.00190000,5.087212
BID,2677.470,0.01040000,27.845687999999996
BID,2677.460,0.12600000,337.35996
BID,2677.450,0.00200000,5.3549
BID,2677.410,0.01200000,32.12892
BID,2677.400,0.00950000,25.4353
BID,2677.390,0.00440000,11.780516
BID,2677.380,13.15770000,35228.162826
BID,2677.360,3.66040000,9800.208544000001
BID,2677.350,0.04450000,119.14207499999999
BID,2677.310,0.00280000,7.496468
BID,2677.290,0.00850000,22.756965
BID,2677.280,3.70900000,9930.03152
BID,2677.270,0.00460000,12.315442
BID,2677.250,0.00210000,5.622224999999999
BID,2677.220,3.73010000,9986.298322
BID,2677.210,0.01190000,31.858799
BID,2677.190,0.00240000,6.425255999999999
BID,2677.160,0.00200000,5.3543199999999995
BID,2677.150,0.00230000,6.157445
BID,2677.140,0.02200000,58.897079999999995
BID,2677.120,4.07750000,10915.956799999998
BID,2677.090,0.00560000,14.991704
BID,2677.070,2.15170000,5760.251519
BID,2677.050,0.11580000,310.00239000000005
BID,2677.040,0.22410000,599.924664
BID,2677.030,0.00220000,5.8894660000000005
BID,2677.020,0.02550000,68.26401
BID,2677.010,0.00210000,5.621721
BID,2677.000,2.09980000,5621.1646
BID,2676.970,0.00200000,5.35394
BID,2676.960,0.00190000,5.086224
BID,2676.950,25.23610000,67555.77789499999
BID,2676.940,0.00190000,5.086186
BID,2676.920,0.49940000,1336.853848
BID,2676.910,0.00360000,9.636875999999999
BID,2676.900,0.01460000,39.08274
BID,2676.870,0.13180000,352.811466
BID,2676.860,0.05280000,141.338208
BID,2676.840,9.30240000,24901.036416000003
BID,2676.830,0.00980000,26.232934
BID,2676.820,0.00500000,13.384100000000002
BID,2676.810,0.01770000,47.379537
BID,2676.800,0.00670000,17.93456
BID,2676.790,0.02930000,78.429947
BID,2676.770,0.02470000,66.116219
BID,2676.740,0.07000000,187.3718
BID,2676.730,5.58060000,14937.759438
BID,2676.720,3.73040000,9985.236287999998
BID,2676.710,37.59230000,100623.685333
BID,2676.690,18.67190000,49978.888011
BID,2676.680,3.70900000,9927.80612
BID,2676.670,128.57400000,344150.16858000006
BID,2676.660,2.34180000,6268.202388
BID,2676.650,0.00470000,12.580255000000001
BID,2676.640,0.00200000,5.35328
BID,2676.620,0.00640000,17.130368
BID,2676.600,0.00260000,6.95916
BID,2676.580,0.00190000,5.085502
BID,2676.570,0.01100000,29.44227
BID,2676.510,0.03830000,102.51033300000002
BID,2676.500,0.00260000,6.9589
BID,2676.480,0.04680000,125.259264
BID,2676.470,0.06240000,167.01172799999998
BID,2676.450,0.02960000,79.22292
BID,2676.440,0.00190000,5.085236
BID,2676.430,0.00190000,5.085217
BID,2676.400,0.01860000,49.78104
BID,2676.390,0.00580000,15.523061999999998
BID,2676.360,0.00200000,5.352720000000001
BID,2676.330,0.00430000,11.508219
BID,2676.320,0.00230000,6.155536000000001
BID,2676.300,0.00940000,25.157220000000002
BID,2676.270,1.28970000,3451.585419
BID,2676.260,0.18800000,503.13688
BID,2676.230,0.02090000,55.933206999999996
BID,2676.200,0.02710000,72.52502
BID,2676.190,0.01220000,32.649518
BID,2676.180,0.00390000,10.437102
BID,2676.140,0.02130000,57.001782
BID,2676.110,0.00380000,10.169218
BID,2676.080,0.03310000,88.57824799999999
BID,2676.070,13.72600000,36731.736820000006
BID,2676.050,0.00670000,17.929535
BID,2676.030,0.00370000,9.901311000000002
BID,2676.000,3.46660000,9276.6216
BID,2675.970,0.03570000,95.532129
BID,2675.960,0.00270000,7.225092
BID,2675.950,8.06470000,21580.733965
BID,2675.940,0.00400000,10.70376
BID,2675.930,0.13360000,357.50424799999996
BID,2675.920,0.02910000,77.86927200000001
BID,2675.910,3.73860000,10004.157126
BID,2675.900,0.05260000,140.75234
BID,2675.890,0.06390000,170.98937099999998
BID,2675.880,0.00650000,17.39322
BID,2675.870,0.00680000,18.195915999999997
BID,2675.860,0.00250000,6.68965
BID,2675.850,0.01320000,35.32122
BID,2675.840,5.58060000,14932.792704
BID,2675.800,0.00360000,9.63288
BID,2675.780,0.05830000,155.997974
BID,2675.760,3.70900000,9924.39384
BID,2675.750,0.00200000,5.3515
BID,2675.700,0.00410000,10.97037
BID,2675.680,4.00250000,10709.4092
BID,2675.670,10.90750000,29184.870525000002
BID,2675.650,0.36740000,983.03381
BID,2675.630,2.99080000,8002.274204
BID,2675.620,78.73810000,210673.235122
BID,2675.600,0.74540000,1994.39224
BID,2675.570,1.86940000,5001.710558
BID,2675.540,0.02980000,79.731092
BID,2675.520,0.00250000,6.6888000000000005
BID,2675.510,0.03780000,101.13427800000001
BID,2675.490,33.49710000,89621.15607900001
BID,2675.470,0.00610000,16.320367
BID,2675.460,37.99370000,101650.624602
BID,2675.450,0.00520000,13.912339999999999
BID,2675.410,0.00830000,22.205903
BID,2675.400,0.00190000,5.08326
BID,2675.390,0.00190000,5.083241
BID,2675.380,1.86460000,4988.513548
BID,2675.370,0.00210000,5.618276999999999
BID,2675.360,37.04410000,99106.30337600001
BID,2675.350,0.02000000,53.507
BID,2675.330,0.00490000,13.109117
BID,2675.310,1.03690000,2774.028939
BID,2675.300,0.43590000,1166.16327
BID,2675.290,0.03180000,85.074222
BID,2675.280,1.49000000,3986.1672000000003
BID,2675.270,0.02420000,64.741534
BID,2675.250,0.01390000,37.185975
BID,2675.220,0.00200000,5.35044
BID,2675.210,0.20090000,537.449689
BID,2675.190,0.01680000,44.943191999999996
BID,2675.180,0.00670000,17.923706
BID,2675.160,0.03140000,84.00002399999998
BID,2675.120,0.00870000,23.273543999999998
BID,2675.110,0.23160000,619.555476
BID,2675.040,0.04440000,118.771776
BID,2675.030,0.03590000,96.03357700000001
BID,2675.020,0.00200000,5.35004
BID,2675.010,0.04030000,107.80290300000001
BID,2675.000,15.02770000,40199.097499999996
BID,2674.980,0.01710000,45.742158
BID,2674.960,0.01170000,31.297032
BID,2674.930,0.00520000,13.909635999999999
BID,2674.910,0.01440000,38.518704
BID,2674.900,0.00250000,6.687250000000001
BID,2674.880,0.10030000,268.290464
BID,2674.860,0.51860000,1387.182396
BID,2674.850,0.08530000,228.164705
BID,2674.840,8.06470000,21571.782148000002
BID,2674.830,0.06220000,166.374426
BID,2674.820,0.00580000,15.513956
BID,2674.810,0.01880000,50.286428
BID,2674.800,0.00540000,14.443920000000002
BID,2674.790,0.00210000,5.617058999999999
BID,2674.760,0.00400000,10.699040000000002
BID,2674.740,0.00220000,5.884428
BID,2674.700,0.00550000,14.710849999999999
BID,2674.690,0.00700000,18.722830000000002
BID,2674.660,0.00710000,18.990086
BID,2674.650,0.01200000,32.095800000000004
BID,2674.620,0.00310000,8.291322
BID,2674.610,0.00410000,10.965901
BID,2674.570,0.00480000,12.837936
BID,2674.560,0.01660000,44.397695999999996
BID,2674.550,0.00490000,13.105295
BID,2674.540,0.04190000,112.063226
BID,2674.510,0.01340000,35.83843400000001
BID,2674.500,0.01100000,29.4195
BID,2674.480,0.00200000,5.34896
BID,2674.470,0.64400000,1722.3586799999998
BID,2674.450,0.00190000,5.081455
BID,2674.430,0.00300000,8.02329
BID,2674.420,0.00970000,25.941874000000002
BID,2674.410,0.00550000,14.709254999999999
BID,2674.390,3.99730000,10690.339147
BID,2674.360,0.00190000,5.081284
BID,2674.350,0.00430000,11.499704999999999
BID,2674.340,0.62610000,1674.404274
BID,2674.330,0.00200000,5.34866
BID,2674.320,0.00210000,5.616072
BID,2674.280,0.01010000,27.010228
BID,2674.250,0.00340000,9.09245
BID,2674.240,0.01270000,33.962847999999994
BID,2674.220,0.00210000,5.615861999999999
BID,2674.210,0.00340000,9.092314
BID,2674.200,0.03570000,95.46894
BID,2674.190,0.00200000,5.348380000000001
BID,2674.170,0.00460000,12.301182
BID,2674.130,0.00230000,6.150499
BID,2674.110,0.00940000,25.136634
BID,2674.090,1.91090000,5109.918581000001
BID,2674.080,1.86450000,4985.82216
BID,2674.060,0.05040000,134.772624
BID,2674.020,0.03200000,85.56864
BID,2674.010,0.00780000,20.857278
BID,2674.000,0.72040000,1926.3496
BID,2673.990,0.02070000,55.351592999999994
BID,2673.980,0.18760000,501.638648
BID,2673.960,0.00600000,16.04376
BID,2673.940,0.42650000,1140.43541
BID,2673.910,0.00460000,12.299985999999999
BID,2673.890,0.00480000,12.834671999999998
BID,2673.880,0.00290000,7.754252
BID,2673.870,0.00670000,17.914929
BID,2673.860,0.01680000,44.920848
BID,2673.850,0.21020000,562.04327
BID,2673.840,0.00190000,5.080296000000001
BID,2673.830,0.01470000,39.305301
BID,2673.810,0.00670000,17.914527
BID,2673.800,0.00210000,5.61498
BID,2673.780,0.00330000,8.823474000000001
BID,2673.770,0.58330000,1559.6100410000001
BID,2673.740,0.00210000,5.614853999999999
BID,2673.730,0.00400000,10.69492
BID,2673.720,8.06470000,21562.749684
BID,2673.710,0.00380000,10.160098
BID,2673.700,0.23350000,624.30895
BID,2673.680,0.00540000,14.437872
BID,2673.670,0.01350000,36.094545000000004
BID,2673.650,0.00230000,6.149395
BID,2673.640,0.00970000,25.934307999999998
BID,2673.630,0.00210000,5.614623
BID,2673.620,0.00650000,17.378529999999998
BID,2673.590,3.72900000,9969.81711
BID,2673.570,0.00760000,20.319132
BID,2673.550,0.00510000,13.635105000000001
BID,2673.540,0.01180000,31.547772
BID,2673.530,12.93050000,34570.079665000005
BID,2673.520,0.00750000,20.051399999999997
BID,2673.510,10.83850000,28976.838135
BID,2673.500,0.37930000,1014.0585500000001
BID,2673.490,0.01250000,33.418625
BID,2673.470,0.00210000,5.614286999999999
BID,2673.460,0.00250000,6.68365
BID,2673.450,0.00370000,9.891765
BID,2673.440,0.00190000,5.079536
BID,2673.390,0.01760000,47.051664
BID,2673.380,0.01940000,51.863572000000005
BID,2673.360,0.01680000,44.912448
BID,2673.330,0.09250000,247.28302499999998
BID,2673.320,0.00190000,5.079308
BID,2673.270,0.00210000,5.613867
BID,2673.250,0.03670000,98.108275
BID,2673.240,0.28050000,749.84382
BID,2673.230,0.00280000,7.485044
BID,2673.220,0.00330000,8.821625999999998
BID,2673.200,0.00200000,5.3464
BID,2673.190,0.06110000,163.331909
BID,2673.180,0.00230000,6.148313999999999
BID,2673.170,0.00310000,8.286827
BID,2673.110,0.05400000,144.34794
BID,2673.100,0.30350000,811.28585
BID,2673.090,0.00310000,8.286579
BID,2673.080,0.01830000,48.917364
BID,2673.070,0.01560000,41.699892
BID,2673.060,0.00720000,19.246032
BID,2673.040,0.00250000,6.6826
BID,2673.020,0.00190000,5.0787379999999995
BID,2673.010,0.01450000,38.75864500000001
BID,2673.000,0.44410000,1187.0792999999999
BID,2672.990,0.00280000,7.484372
BID,2672.950,0.00370000,9.889915
BID,2672.940,0.01750000,46.776450000000004
BID,2672.900,0.00770000,20.58133
BID,2672.890,0.00420000,11.226137999999999
BID,2672.880,0.00430000,11.493384
BID,2672.860,0.00740000,19.779164
BID,2672.840,0.00270000,7.216668000000001
BID,2672.830,0.00270000,7.216641
BID,2672.810,0.50790000,1357.520199
BID,2672.800,0.00190000,5.078320000000001
BID,2672.770,0.00200000,5.34554
BID,2672.750,0.00310000,8.285525
BID,2672.720,0.05690000,152.077768
BID,2672.690,0.01400000,37.417660000000005
BID,2672.680,0.00300000,8.01804
BID,2672.670,0.01080000,28.864836000000004
BID,2672.660,0.00620000,16.570491999999998
BID,2672.650,0.05350000,142.986775
BID,2672.630,0.00200000,5.345260000000001
BID,2672.620,0.90620000,2421.9282439999997
BID,2672.600,8.06710000,21560.13146
BID,2672.580,0.00220000,5.879676
BID,2672.560,0.02530000,67.615768
BID,2672.530,0.01540000,41.15696200000001
BID,2672.500,98.55770000,263395.45325
BID,2672.480,0.02260000,60.398047999999996
BID,2672.410,0.00940000,25.120654
BID,2672.400,0.00200000,5.3448
BID,2672.390,0.18210000,486.642219
BID,2672.370,0.00250000,6.680925
BID,2672.360,0.00500000,13.3618
BID,2672.330,0.00430000,11.491019
BID,2672.320,1.86450000,4982.54064
BID,2672.310,0.02300000,61.46313
BID,2672.300,0.00530000,14.16319
BID,2672.290,0.00300000,8.01687
BID,2672.280,0.00190000,5.077332
BID,2672.270,0.00220000,5.8789940000000005
BID,2672.240,0.00360000,9.620064
BID,2672.230,0.03100000,82.83913
BID,2672.220,0.04640000,123.99100799999998
BID,2672.210,0.00290000,7.749409
BID,2672.190,0.01290000,34.471251
BID,2672.180,0.00570000,15.231425999999999
BID,2672.160,0.03720000,99.40435199999999
BID,2672.150,3.03120000,8099.821080000001
BID,2672.140,0.00360000,9.619703999999999
BID,2672.120,0.00290000,7.749147999999999
BID,2672.110,0.01180000,31.530898
BID,2672.070,0.01260000,33.668082000000005
BID,2672.050,0.01210000,32.331805
BID,2672.030,0.00210000,5.611263
BID,2672.010,1.29120000,3450.099312
BID,2672.000,3.13010000,8363.6272
BID,2671.960,0.00190000,5.0767240000000005
BID,2671.950,0.00240000,6.412679999999999
BID,2671.930,0.04450000,118.90088499999999
BID,2671.920,0.01130000,30.192695999999998
BID,2671.910,0.00480000,12.825167999999998
BID,2671.890,0.00540000,14.428206
BID,2671.870,0.00220000,5.878114
BID,2671.840,0.20550000,549.06312
BID,2671.830,0.00310000,8.282672999999999
BID,2671.820,0.00200000,5.343640000000001
BID,2671.810,0.01900000,50.76439
BID,2671.800,0.01980000,52.90164000000001
BID,2671.790,0.00760000,20.305604
BID,2671.780,0.00370000,9.885586000000002
BID,2671.770,0.00850000,22.710045
BID,2671.760,0.06010000,160.572776
BID,2671.750,2.99570000,8003.761474999999
BID,2671.730,78.75230000,210404.88247900002
BID,2671.710,0.00330000,8.816643000000001
BID,2671.700,0.00280000,7.480759999999999
BID,2671.680,0.14530000,388.195104
BID,2671.660,0.01620000,43.280891999999994
BID,2671.650,0.00630000,16.831395
BID,2671.640,0.00300000,8.01492
BID,2671.600,0.01640000,43.814240000000005
BID,2671.540,0.00780000,20.838012
BID,2671.500,0.06630000,177.12045
BID,2671.490,0.01090000,29.119241
BID,2671.480,8.06930000,21556.973564
BID,2671.420,0.03750000,100.17825
BID,2671.410,0.00690000,18.432729
BID,2671.400,0.00260000,6.94564
BID,2671.380,0.00380000,10.151244
BID,2671.360,0.00210000,5.609856
BID,2671.350,10.84770000,28978.003395
BID,2671.330,0.00910000,24.309103
BID,2671.270,3.02460000,8079.523242
BID,2671.250,0.00190000,5.075375
BID,2671.240,4.85440000,12967.267456
BID,2671.230,0.00290000,7.746567
BID,2671.220,0.13280000,354.73801599999996
BID,2671.210,0.09300000,248.42253
BID,2671.190,0.00710000,18.965449000000003
BID,2671.180,0.04060000,108.44990799999998
BID,2671.160,0.00420000,11.218872
BID,2671.140,0.00360000,9.616104
BID,2671.110,0.00300000,8.01333
BID,2671.100,0.10350000,276.45885
BID,2671.060,0.00240000,6.410543999999999
BID,2671.050,0.00640000,17.094720000000002
BID,2671.040,0.09380000,250.54355199999998
BID,2671.030,0.02500000,66.77575
BID,2671.020,0.00620000,16.560323999999998
BID,2671.010,0.03220000,86.006522
BID,2671.000,0.42330000,1130.6343
BID,2670.980,0.00270000,7.211646
BID,2670.960,0.01880000,50.214048000000005
BID,2670.950,0.09000000,240.38549999999998
BID,2670.930,0.02580000,68.909994
BID,2670.920,0.00490000,13.087508
BID,2670.900,0.20810000,555.81429
BID,2670.890,0.00190000,5.074691
BID,2670.880,0.03830000,102.29470400000001
BID,2670.830,0.00300000,8.01249
BID,2670.820,0.01790000,47.807678
BID,2670.750,0.00590000,15.757425
BID,2670.720,0.00190000,5.074368
BID,2670.700,0.02120000,56.61884
BID,2670.690,0.00290000,7.745000999999999
BID,2670.660,0.00640000,17.092224
BID,2670.630,0.00400000,10.68252
BID,2670.610,0.03470000,92.670167
BID,2670.600,0.00320000,8.54592
BID,2670.580,0.15510000,414.20695799999993
BID,2670.540,0.00430000,11.483322
BID,2670.530,0.00240000,6.409272
BID,2670.500,0.02750000,73.43875
BID,2670.490,0.04450000,118.83680499999998
BID,2670.480,0.01670000,44.597015999999996
BID,2670.460,0.00610000,16.289806000000002
BID,2670.450,0.04880000,130.31796
BID,2670.430,0.00300000,8.011289999999999
BID,2670.410,0.00280000,7.477148
BID,2670.400,0.04370000,116.69648000000001
BID,2670.370,0.01230000,32.845551
BID,2670.360,8.06470000,21535.652292000002
BID,2670.340,0.03130000,83.581642
BID,2670.280,0.00210000,5.607588
BID,2670.260,0.01010000,26.969626
BID,2670.250,0.00510000,13.618275
BID,2670.240,0.01960000,52.336704
BID,2670.230,0.00300000,8.01069
BID,2670.220,0.01270000,33.91179399999999
BID,2670.200,0.00330000,8.81166
BID,2670.190,0.02740000,73.163206
BID,2670.180,0.00190000,5.073341999999999
BID,2670.160,0.00430000,11.481688
BID,2670.150,0.01870000,49.931805000000004
BID,2670.120,0.05200000,138.84624
BID,2670.100,1.00000000,2670.1
BID,2670.090,0.00790000,21.093711000000003
BID,2670.040,0.11240000,300.112496
BID,2670.030,0.03780000,100.92713400000001
BID,2670.020,0.00280000,7.476056
BID,2670.010,0.00310000,8.277031000000001
BID,2670.000,352.97590000,942445.653
BID,2669.980,0.00410000,10.946918
BID,2669.960,0.00880000,23.495648000000003
BID,2669.920,0.05760000,153.787392
BID,2669.890,0.00310000,8.276658999999999
BID,2669.850,0.00240000,6.407639999999999
BID,2669.840,0.17710000,472.82866400000006
BID,2669.830,0.00190000,5.072677
BID,2669.820,0.00930000,24.829326
BID,2669.810,0.00820000,21.892442000000003
BID,2669.770,0.04880000,130.284776
BID,2669.730,0.16930000,451.985289
BID,2669.720,0.02300000,61.40355999999999
BID,2669.710,0.01580000,42.18141800000001
BID,2669.680,0.00190000,5.072392
BID,2669.670,0.51960000,1387.1605319999999
BID,2669.650,0.00320000,8.54288
BID,2669.630,0.01640000,43.781932000000005
BID,2669.620,0.00560000,14.949872
BID,2669.590,0.02300000,61.40057
